DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EU27_2007,2016,42.9,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EU27_2020,2011,46.2,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EU27_2020,2012,44.5,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EU27_2020,2013,45.4,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EU27_2020,2014,43.7,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EU27_2020,2015,43.7,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EU27_2020,2016,43.0,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EU28,2011,46.1,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EU28,2013,45.5,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EU28,2014,43.4,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EU28,2015,43.1,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,EU28,2016,42.8,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,FI,2011,47.4,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,FI,2012,45.2,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,FI,2013,54.8,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,FI,2014,55.9,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,FI,2015,56.4,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,FI,2016,55.4,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,FI,2017,50.8,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,FI,2018,55.2,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,FI,2019,59.9,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,FI,2020,61.0,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,FR,2011,56.1,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,FR,2013,52.3,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,FR,2014,51.2,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,FR,2015,52.3,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,FR,2016,55.0,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,FX,2011,56.2,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,GE,2011,19.0,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,GE,2013,23.3,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,GE,2014,28.9,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,GE,2015,31.3,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,GE,2016,38.0,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,GE,2017,43.2,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,GE,2018,44.3,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,GE,2019,48.1,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,HR,2011,28.0,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,HR,2012,27.8,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,HR,2013,31.3,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,HR,2014,31.5,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIVMARPCT,HR,2015,30.3,
