DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1983,14546,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1984,13227,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1985,14361,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1986,10042,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1987,11687,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1988,12359,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1989,12636,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1990,11368,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1991,11044,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1992,9465,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1993,7324,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1994,7990,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1995,10661,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1996,10014,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1997,9368,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1998,10390,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,1999,9781,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2000,10578,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2001,10275,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2002,10203,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2003,12003,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2004,14669,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2005,14676,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2006,14828,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2007,16347,
