DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,HU,2020,14979,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IE,2011,2819,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IE,2012,2892,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IE,2013,2949,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IE,2014,2629,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IE,2015,3289,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IE,2016,3255,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IE,2017,3412,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IS,2011,516,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IS,2020,691,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IT,2011,53806,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IT,2012,51319,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IT,2013,52943,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IT,2014,52355,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IT,2015,82469,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IT,2016,99071,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IT,2017,91629,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IT,2018,88458,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IT,2019,85349,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,IT,2020,66662,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LI,2011,91,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LI,2012,87,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LT,2011,10341,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LT,2012,10399,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LT,2013,9974,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LT,2014,9806,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LT,2015,9371,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LT,2016,8879,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LT,2017,8518,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LT,2018,8640,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LT,2019,8683,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LT,2020,7544,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LU,2011,1218,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LU,2012,1074,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LU,2013,1163,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LU,2014,1453,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LU,2015,1345,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LU,2016,1241,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LU,2017,1192,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LU,2018,1230,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LU,2019,1906,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LU,2020,1447,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LV,2011,8302,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LV,2012,7311,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LV,2013,7031,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LV,2014,6271,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LV,2015,5151,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LV,2016,6061,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LV,2017,5943,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LV,2018,5967,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LV,2019,5971,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,LV,2020,5206,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MD,2011,11120,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MD,2012,10637,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MD,2016,10605,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,ME,2011,471,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,ME,2012,515,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,ME,2013,499,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,ME,2014,584,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,ME,2015,577,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,ME,2016,703,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,ME,2017,765,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,ME,2018,849,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,ME,2019,841,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,ME,2020,784,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MK,2011,1753,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MK,2012,1926,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MK,2013,2045,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MK,2014,2210,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MK,2015,2045,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MK,2016,1985,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MK,2017,1994,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MK,2018,1620,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MK,2019,1990,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MK,2020,1569,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MT,2011,42,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MT,2012,441,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MT,2013,338,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MT,2014,323,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MT,2015,372,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MT,2016,371,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MT,2017,312,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MT,2018,349,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MT,2019,354,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,MT,2020,269,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NL,2011,33755,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NL,2012,34721,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NL,2013,33636,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NL,2014,35409,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NL,2015,34232,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NL,2016,33414,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NL,2017,32768,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NL,2018,30729,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NL,2019,30041,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NL,2020,28965,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NO,2011,10188,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NO,2012,9906,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NO,2013,10212,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NO,2014,9918,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NO,2015,9793,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NO,2016,9944,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NO,2017,10567,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NO,2018,10162,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NO,2019,10227,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,NO,2020,9825,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PL,2011,64594,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PL,2012,64432,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PL,2013,66132,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PL,2014,65761,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PL,2015,67296,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PL,2016,63497,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PL,2017,65257,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PL,2018,62843,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PL,2019,65341,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PL,2020,51164,ep
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PT,2011,26750,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PT,2012,25380,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PT,2013,22525,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PT,2014,21988,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PT,2015,23377,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PT,2016,22340,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PT,2017,21577,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PT,2018,20345,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PT,2019,20421,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,PT,2020,17295,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RO,2011,35780,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RO,2012,31324,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RO,2013,28507,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RO,2014,27188,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RO,2015,31527,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RO,2016,30497,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RO,2017,31147,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RO,2018,30857,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RO,2019,30197,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RO,2020,22785,e
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RS,2011,8251,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RS,2012,7372,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RS,2013,8170,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RS,2014,7614,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RS,2015,9381,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RS,2016,9046,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RS,2017,9262,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RS,2018,9995,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RS,2019,10899,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RS,2020,8687,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RU,2011,669376,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,RU,2013,667971,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SE,2011,23389,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SE,2012,23422,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SE,2013,26933,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SE,2014,26143,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SE,2015,24876,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SE,2016,24258,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SE,2017,24210,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SE,2018,24958,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SE,2019,25407,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SE,2020,25619,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SI,2011,2298,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SI,2012,2509,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SI,2013,2351,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SI,2014,2469,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SI,2015,2432,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SI,2016,2531,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SI,2017,2387,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SI,2018,2347,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SI,2019,2476,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SI,2020,1774,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SK,2011,11102,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SK,2012,10948,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SK,2013,10946,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SK,2014,10514,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SK,2015,9786,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SK,2016,9286,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SK,2017,9618,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SK,2018,9560,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SK,2019,9466,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SK,2020,8295,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SM,2011,82,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,SM,2012,49,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,TR,2011,120117,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,TR,2012,123325,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,TR,2013,125305,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,TR,2014,130913,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,TR,2015,131830,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,TR,2016,126164,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,TR,2017,128411,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,TR,2018,142448,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,TR,2019,155047,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,TR,2020,135022,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,UA,2011,61872,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,UA,2012,49807,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,UA,2014,130673,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,UA,2015,129373,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,UA,2016,129997,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,UA,2017,128734,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,UA,2018,153949,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,UA,2019,138005,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,UA,2020,119838,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,UK,2011,129764,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,UK,2012,130469,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,UK,2013,126716,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,UK,2014,122556,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,UK,2015,112389,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,UK,2016,118505,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,XK,2011,1469,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,XK,2012,1328,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,XK,2015,1268,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,XK,2016,1110,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,XK,2017,1072,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,XK,2018,999,
ESTAT:DEMO_NDIVIND$DEFAULTVIEW(1.0),16/05/22 11:00:00,A,DIV,XK,2019,815,
